2023-11-07 17:14:05,luciano,pera,37,"[""cairn"", ""ceorl"", ""lena"", ""learn"", ""orle"", ""aria"", ""crop"", ""near"", ""arna"", ""lane"", ""lace"", ""cruel"", ""leipoa"", ""crura"", ""apian"", ""ariel"", ""canal"", ""urari"", ""arian"", ""laura"", ""arcane"", ""urnal"", ""lear"", ""neap"", ""aporia"", ""cane"", ""lene"", ""apiece"", ""crapnel"", ""crap"", ""crup"", ""oriel"", ""opie"", ""leap"", ""nale"", ""orarian"", ""lair""]","{""5"": 13, ""4"": 18, ""6"": 4, ""7"": 2}","{""a"": 38, ""r"": 27, ""e"": 23, ""l"": 19, ""n"": 17, ""c"": 13, ""i"": 13, ""p"": 11, ""o"": 8, ""u"": 6}"
2023-11-07 18:32:39,neorama,convertend,156,"[""mooner"", ""rente"", ""mero"", ""noot"", ""avena"", ""ocreated"", ""armor"", ""noon"", ""areca"", ""ovate"", ""over"", ""acater"", ""adar"", ""ennead"", ""acne"", ""aret"", ""norna"", ""rent"", ""erne"", ""anatron"", ""renne"", ""morendo"", ""reata"", ""ocrea"", ""arrear"", ""ocreate"", ""avocat"", ""roarer"", ""moor"", ""near"", ""reave"", ""mono"", ""adorer"", ""reaver"", ""meated"", ""erato"", ""rooted"", ""moate"", ""anon"", ""odeon"", ""remean"", ""anona"", ""rennet"", ""anet"", ""arace"", ""mone"", ""overmore"", ""roar"", ""etnean"", ""acme"", ""nome"", ""renter"", ""atrenne"", ""aeon"", ""morro"", ""neer"", ""aorta"", ""meat"", ""adore"", ""mend"", ""enroot"", ""aver"", ""anorn"", ""nerre"", ""adorn"", ""avocet"", ""enorm"", ""ronnen"", ""mear"", ""moonet"", ""rend"", ""renner"", ""monte"", ""overread"", ""nerved"", ""adorner"", ""nero"", ""mooter"", ""roon"", ""anode"", ""avenor"", ""overneat"", ""neat"", ""acorn"", ""nemean"", ""readorn"", ""mood"", ""acre"", ""monton"", ""moreen"", ""arena"", ""moat"", ""roan"", ""more"", ""ronco"", ""oven"", ""rooter"", ""anan"", ""mean"", ""reader"", ""nervate"", ""adoor"", ""moro"", ""ormer"", ""moner"", ""moan"", ""atone"", ""monde"", ""anadrom"", ""roed"", ""mercat"", ""mortar"", ""morrot"", ""renomee"", ""morone"", ""roncador"", ""montre"", ""ronde"", ""mooned"", ""overrent"", ""moot"", ""render"", ""morn"", ""mooder"", ""rood"", ""adeem"", ""root"", ""atmo"", ""morne"", ""arnee"", ""rear"", ""rearer"", ""ovated"", ""adread"", ""road"", ""moon"", ""moreover"", ""ront"", ""mont"", ""mead"", ""norn"", ""ment"", ""mort"", ""moron"", ""mender"", ""need"", ""mentor"", ""nerve"", ""montero"", ""avocate"", ""rondo"", ""read"", ""ronne"", ""atoner"", ""nere"", ""averment""]","{""6"": 41, ""5"": 40, ""4"": 56, ""8"": 8, ""7"": 11}","{""e"": 150, ""r"": 137, ""o"": 132, ""n"": 110, ""a"": 96, ""m"": 58, ""t"": 52, ""d"": 39, ""v"": 21, ""c"": 16}"
2023-11-07 18:32:39,euripize,inconversable,184,"[""pern"", ""unreeve"", ""pirrie"", ""poiser"", ""user"", ""parr"", ""pirai"", ""plea"", ""persic"", ""pers"", ""irpe"", ""raiser"", ""erin"", ""replevin"", ""reel"", ""parrel"", ""pernicious"", ""pruner"", ""elul"", ""rouse"", ""precious"", ""peer"", ""erebus"", ""pier"", ""eerie"", ""zein"", ""uneven"", ""zero"", ""repairer"", ""pause"", ""poze"", ""plebe"", ""espier"", ""enure"", ""plenilune"", ""pauser"", ""para"", ""plus"", ""pourer"", ""priser"", ""paune"", ""precisive"", ""raise"", ""zeus"", ""rain"", ""earn"", ""eburin"", ""pais"", ""eozoic"", ""repreve"", ""repair"", ""irenic"", ""prior"", ""pirie"", ""raivel"", ""peele"", ""pernel"", ""espouse"", ""rope"", ""poisure"", ""pore"", ""pliers"", ""roil"", ""peel"", ""prise"", ""prelusive"", ""piecer"", ""unrein"", ""espauliere"", ""parvis"", ""pervious"", ""railer"", ""inrail"", ""pare"", ""pair"", ""precise"", ""parvise"", ""uric"", ""roun"", ""pour"", ""reiver"", ""parail"", ""poise"", ""eire"", ""rapier"", ""rais"", ""porcine"", ""raia"", ""erucic"", ""peri"", ""ecurie"", ""peerie"", ""pruce"", ""piece"", ""pernio"", ""zain"", ""prie"", ""roue"", ""reprise"", ""ripe"", ""precel"", ""uvea"", ""reprune"", ""pris"", ""persis"", ""parsee"", ""parvenu"", ""parcel"", ""ripler"", ""repour"", ""poicile"", ""unripe"", ""pirn"", ""pain"", ""iris"", ""prune"", ""parse"", ""parcener"", ""enuresis"", ""esurine"", ""paise"", ""reeler"", ""urea"", ""paul"", ""even"", ""precis"", ""reis"", ""peucil"", ""price"", ""pauline"", ""reprive"", ""razee"", ""pirl"", ""peeler"", ""raisin"", ""precieuse"", ""pail"", ""unrip"", ""pairer"", ""evil"", ""parser"", ""roin"", ""rein"", ""previse"", ""inure"", ""poecile"", ""rouser"", ""reule"", ""zoea"", ""plevin"", ""previous"", ""perce"", ""peen"", ""rail"", ""paulin"", ""inee"", ""pein"", ""inro"", ""eric"", ""reeve"", ""parle"", ""peise"", ""earl"", ""pere"", ""paries"", ""eirie"", ""preve"", ""zope"", ""prier"", ""zoic"", ""espouser"", ""pervis"", ""ever"", ""elusive"", ""urine"", ""persever"", ""plene"", ""rape"", ""parousia"", ""raiae"", ""peece"", ""perrie"", ""raze"", ""porous""]","{""4"": 65, ""7"": 17, ""6"": 52, ""5"": 34, ""8"": 10, ""10"": 2, ""9"": 4}","{""e"": 220, ""r"": 170, ""i"": 121, ""p"": 119, ""s"": 59, ""a"": 59, ""u"": 55, ""n"": 49, ""l"": 42, ""o"": 36, ""c"": 28, ""v"": 25, ""z"": 11, ""b"": 3}"
2023-11-07 18:32:40,epicondyle,magged,134,"[""naiad"", ""empale"", ""lend"", ""eale"", ""caddie"", ""lena"", ""dandy"", ""penal"", ""caned"", ""naid"", ""leden"", ""denay"", ""laced"", ""paigle"", ""dele"", ""dandi"", ""cadmean"", ""lang"", ""yend"", ""cadene"", ""paled"", ""payee"", ""pacane"", ""payen"", ""lade"", ""deed"", ""nepa"", ""paid"", ""paien"", ""impale"", ""emydea"", ""pend"", ""dandie"", ""paean"", ""cadmian"", ""decanal"", ""lane"", ""delay"", ""lace"", ""leod"", ""decene"", ""pale"", ""decay"", ""leede"", ""lapdog"", ""impen"", ""yede"", ""dangle"", ""idem"", ""pane"", ""needy"", ""pelecan"", ""canada"", ""edda"", ""landed"", ""neddy"", ""cadmia"", ""needle"", ""pela"", ""danaide"", ""panada"", ""dane"", ""langya"", ""ogygian"", ""impalm"", ""land"", ""dale"", ""palm"", ""calade"", ""caddy"", ""ledgy"", ""palmed"", ""ledge"", ""canal"", ""leed"", ""calando"", ""impede"", ""laid"", ""ogle"", ""impanel"", ""impend"", ""cadge"", ""egean"", ""pedal"", ""emyd"", ""idle"", ""idea"", ""cand"", ""panade"", ""laden"", ""capelan"", ""palace"", ""nadde"", ""cade"", ""leeme"", ""panel"", ""pecan"", ""candy"", ""nape"", ""cadgy"", ""cane"", ""capel"", ""cede"", ""deye"", ""paddy"", ""ideal"", ""decane"", ""dandle"", ""lene"", ""depend"", ""paned"", ""canape"", ""candle"", ""ogee"", ""padge"", ""calm"", ""dace"", ""candid"", ""candied"", ""dang"", ""palmy"", ""empanel"", ""deem"", ""paddle"", ""peddle"", ""deedy"", ""need"", ""ladde"", ""impel"", ""calmy"", ""laddie"", ""cape"", ""nale"", ""deign""]","{""5"": 44, ""6"": 33, ""4"": 46, ""7"": 11}","{""e"": 139, ""a"": 119, ""d"": 109, ""n"": 69, ""l"": 63, ""p"": 45, ""c"": 38, ""i"": 28, ""m"": 23, ""y"": 23, ""g"": 17, ""o"": 6}"
2023-11-07 18:32:40,consistence,submammary,98,"[""trias"", ""cairn"", ""tussis"", ""sacristy"", ""croys"", ""cacao"", ""easy"", ""sucre"", ""cress"", ""crib"", ""tresor"", ""obese"", ""obey"", ""oscan"", ""cassia"", ""catso"", ""trey"", ""cacaemia"", ""eros"", ""tairn"", ""omer"", ""ostrea"", ""sasse"", ""cuesta"", ""tress"", ""cassimere"", ""cata"", ""crout"", ""crime"", ""cataian"", ""outre"", ""eyer"", ""sacre"", ""tressy"", ""sunrise"", ""oyer"", ""sacs"", ""erose"", ""emeu"", ""tremor"", ""irous"", ""emir"", ""sans"", ""creme"", ""suist"", ""cremor"", ""cross"", ""trousse"", ""isostasy"", ""nutria"", ""emesis"", ""satan"", ""tasse"", ""synaeresis"", ""tsebe"", ""cany"", ""croat"", ""tyny"", ""naos"", ""issuer"", ""creat"", ""saim"", ""trimerous"", ""crest"", ""casa"", ""creatress"", ""estre"", ""cycas"", ""sucrose"", ""synacme"", ""obeyer"", ""casuist"", ""sacristan"", ""tuna"", ""cressy"", ""issue"", ""tana"", ""crems"", ""smore"", ""creasy"", ""suer"", ""isomer"", ""cass"", ""crore"", ""trim"", ""nais"", ""casus"", ""tribe"", ""tyer"", ""tucan"", ""isomere"", ""troy"", ""sacrist"", ""cassius"", ""tmesis"", ""nacre"", ""cuca"", ""trireme""]","{""5"": 37, ""6"": 16, ""8"": 3, ""4"": 27, ""9"": 4, ""7"": 10, ""10"": 1}","{""s"": 96, ""e"": 70, ""r"": 65, ""a"": 57, ""c"": 48, ""t"": 42, ""i"": 34, ""o"": 30, ""u"": 22, ""y"": 20, ""m"": 20, ""n"": 19, ""b"": 6}"
2023-11-07 18:32:40,zooerythrine,pseudonavicula,717,"[""outline"", ""torpid"", ""heroic"", ""ephor"", ""heron"", ""harpy"", ""taro"", ""tansy"", ""ocra"", ""hoyden"", ""narcosis"", ""zion"", ""ostensive"", ""hanse"", ""intended"", ""torch"", ""echinoidea"", ""torso"", ""hirundine"", ""enounce"", ""noon"", ""hansel"", ""inhere"", ""eloin"", ""roestone"", ""roration"", ""olein"", ""reyse"", ""rater"", ""outlier"", ""rainy"", ""nereis"", ""tune"", ""here"", ""olived"", ""retain"", ""ouze"", ""tarsier"", ""naze"", ""harle"", ""raton"", ""yern"", ""evection"", ""outshine"", ""tore"", ""earsh"", ""reel"", ""onely"", ""naeve"", ""onto"", ""renerve"", ""ration"", ""inherence"", ""torpedo"", ""ounded"", ""ennui"", ""natch"", ""ratoon"", ""torsion"", ""turn"", ""norie"", ""roynish"", ""zinnia"", ""naid"", ""oundy"", ""hendy"", ""hence"", ""intercourse"", ""tene"", ""nard"", ""raid"", ""earshot"", ""nurl"", ""tuner"", ""yare"", ""hoopoo"", ""renne"", ""tarn"", ""intensely"", ""notch"", ""hoopoe"", ""tarnisher"", ""tenne"", ""torved"", ""roture"", ""ennuyee"", ""zincide"", ""nurse"", ""evict"", ""zooenite"", ""isoprene"", ""eerie"", ""terce"", ""outer"", ""zein"", ""yend"", ""onycha"", ""entune"", ""renate"", ""horse"", ""edict"", ""nozle"", ""zero"", ""outlearn"", ""ocean"", ""outpeer"", ""noel"", ""idol"", ""zoon"", ""ideate"", ""roost"", ""nervose"", ""rite"", ""toise"", ""ideation"", ""intern"", ""outdoors"", ""hern"", ""tensile"", ""yahoo"", ""outerly"", ""rancho"", ""nature"", ""toran"", ""ronion"", ""epocha"", ""zayat"", ""ecteron"", ""rand"", ""horntail"", ""hsien"", ""outdoor"", ""tare"", ""norse"", ""inherse"", ""handed"", ""hanselines"", ""zeta"", ""eozooen"", ""octene"", ""zoide"", ""ophite"", ""outdo"", ""rooster"", ""outpray"", ""hardy"", ""hool"", ""hone"", ""echinoid"", ""nardine"", ""enteron"", ""retinerved"", ""yond"", ""tend"", ""isochor"", ""tensiled"", ""esopian"", ""roily"", ""horde"", ""ionize"", ""yerd"", ""outvie"", ""raip"", ""hirundo"", ""elison"", ""nerita"", ""raise"", ""zinc"", ""horned"", ""harl"", ""tunny"", ""herl"", ""ratlines"", ""zonar"", ""tineid"", ""hindi"", ""tarse"", ""zuian"", ""rain"", ""ester"", ""ranchero"", ""earn"", ""yerne"", ""ones"", ""intercede"", ""entire"", ""neese"", ""yerst"", ""nazirite"", ""hurden"", ""odylic"", ""razor"", ""rayah"", ""ostend"", ""eozoic"", ""retund"", ""teeny"", ""episode"", ""interpose"", ""tannin"", ""inheritor"", ""tendon"", ""outlinear"", ""hoove"", ""teyne"", ""hooven"", ""innate"", ""tardy"", ""rotundo"", ""haze"", ""epen"", ""octoyl"", ""torah"", ""zirconic"", ""oleone"", ""tercine"", ""octane"", ""intend"", ""octoroon"", ""hoop"", ""torse"", ""odeon"", ""inter"", ""ooephore"", ""tire"", ""noint"", ""nardoo"", ""ostein"", ""interlope"", ""inhance"", ""raivel"", ""internode"", ""inner"", ""eviction"", ""hurl"", ""tenno"", ""ostensively"", ""ternion"", ""outsole"", ""toed"", ""hare"", ""reed"", ""ectozoic"", ""hende"", ""honied"", ""tiza"", ""reelection"", ""runch"", ""horn"", ""zoocyst"", ""neocene"", ""tinnen"", ""retina"", ""reeden"", ""tardo"", ""rance"", ""hore"", ""epiphora"", ""roister"", ""elysian"", ""octoic"", ""inept"", ""euterpe"", ""needy"", ""hoiden"", ""echo"", ""osteophone"", ""hoten"", ""hordein"", ""retorsion"", ""noie"", ""evenhand"", ""odist"", ""tureen"", ""hance"", ""elector"", ""roil"", ""ratan"", ""election"", ""zona"", ""rancid"", ""ranch"", ""estoile"", ""torn"", ""intense"", ""tarnish"", ""tannier"", ""reopen"", ""zonate"", ""niter"", ""hond"", ""ruin"", ""tenor"", ""odin"", ""teine"", ""turnip"", ""esture"", ""heroine"", ""epopt"", ""tinsel"", ""hurons"", ""hoodoo"", ""enter"", ""epistle"", ""ichor"", ""noier"", ""rondel"", ""tarin"", ""toil"", ""herie"", ""olio"", ""ocher"", ""naturize"", ""entozoon"", ""tain"", ""tench"", ""outlie"", ""outsoar"", ""tennis"", ""horsy"", ""norite"", ""reeded"", ""outlope"", ""turio"", ""outprize"", ""raisonne"", ""inherency"", ""roisterly"", ""rete"", ""harpooner"", ""terin"", ""nazarite"", ""turnep"", ""eire"", ""intervene"", ""herd"", ""istle"", ""rais"", ""evidently"", ""raia"", ""hater"", ""naos"", ""heyne"", ""toze"", ""tone"", ""hercynian"", ""olive"", ""inherit"", ""zircon"", ""royster"", ""terse"", ""tirl"", ""renardine"", ""rotor"", ""yard"", ""teil"", ""taenia"", ""yenite"", ""tailed"", ""estancia"", ""epode"", ""retard"", ""enode"", ""zoilean"", ""rare"", ""epodic"", ""zincic"", ""ronnen"", ""terpene"", ""tora"", ""rend"", ""opine"", ""toon"", ""hand"", ""neele"", ""zend"", ""hurst"", ""hereon"", ""tarsi"", ""hard"", ""zone"", ""odontoid"", ""edenic"", ""elect"", ""nerved"", ""zain"", ""rota"", ""reecho"", ""hurly"", ""nero"", ""tonnish"", ""torcher"", ""notion"", ""horizon"", ""natchez"", ""taha"", ""tuyere"", ""earst"", ""event"", ""hain"", ""honved"", ""reneye"", ""innerve"", ""tiro"", ""heteronereis"", ""roon"", ""retch"", ""handy"", ""harvester"", ""naevose"", ""roedeer"", ""ideat"", ""outpour"", ""torana"", ""terpilene"", ""hood"", ""hereinto"", ""outsee"", ""yezdi"", ""tense"", ""honey"", ""osteolysis"", ""turion"", ""enhance"", ""isopod"", ""ratio"", ""hete"", ""hotly"", ""tuza"", ""noose"", ""option"", ""noter"", ""outlive"", ""hirs"", ""rundel"", ""yarn"", ""nurstle"", ""harpoon"", ""rune"", ""tenuis"", ""rayon"", ""hardened"", ""hine"", ""echinate"", ""tinny"", ""hernia"", ""ochlesis"", ""enterer"", ""runer"", ""zati"", ""terpenylic"", ""rinse"", ""hoist"", ""ocypodian"", ""herdic"", ""nail"", ""tuna"", ""harp"", ""zoophite"", ""odyle"", ""roint"", ""tunnel"", ""zooen"", ""hereto"", ""terpin"", ""retinoid"", ""hers"", ""toison"", ""intone"", ""yarnen"", ""yate"", ""ecoute"", ""esodic"", ""ecru"", ""epos"", ""ronco"", ""opiate"", ""interpone"", ""even"", ""hircin"", ""oleate"", ""oven"", ""tern"", ""reis"", ""euterpean"", ""hindoo"", ""echoon"", ""hinniate"", ""onion"", ""tana"", ""entoil"", ""notornis"", ""tenure"", ""intune"", ""yoni"", ""entozoic"", ""honor"", ""esopic"", ""epoch"", ""oaten"", ""tannic"", ""razee"", ""turiole"", ""rate"", ""nation"", ""hoosier"", ""heroner"", ""teen"", ""hinny"", ""ovist"", ""reelect"", ""reedy"", ""toyer"", ""ranny"", ""ennuye"", ""elritch"", ""hardily"", ""inne"", ""odyl"", ""ounce"", ""tarsel"", ""niopo"", ""interne"", ""evident"", ""ranee"", ""naively"", ""teel"", ""roop"", ""noise"", ""hote"", ""tonsile"", ""electer"", ""retene"", ""hircic"", ""olent"", ""hooded"", ""roin"", ""turves"", ""reinter"", ""rein"", ""roed"", ""nervy"", ""harden"", ""naenia"", ""eater"", ""retinue"", ""tael"", ""epeira"", ""interpel"", ""return"", ""runnel"", ""ooze"", ""zoea"", ""hardtail"", ""rindy"", ""nais"", ""yore"", ""rotund"", ""herse"", ""nerite"", ""rana"", ""renay"", ""horny"", ""tind"", ""entozooen"", ""elodian"", ""ovine"", ""niece"", ""ronde"", ""hoody"", ""zirconia"", ""rotche"", ""rani"", ""tendre"", ""zoonic"", ""hero"", ""hind"", ""rail"", ""tercel"", ""renard"", ""tonsil"", ""zonure"", ""inee"", ""herne"", ""rood"", ""tinned"", ""open"", ""rata"", ""ostiole"", ""needily"", ""tardily"", ""tailzie"", ""zarnich"", ""tundra"", ""heren"", ""yite"", ""royne"", ""reenter"", ""innuent"", ""ovile"", ""eirenarch"", ""rote"", ""razure"", ""inro"", ""hennes"", ""into"", ""reeve"", ""nereid"", ""hoise"", ""retire"", ""tonne"", ""elephansy"", ""tine"", ""heeltool"", ""hazard"", ""eozoon"", ""tool"", ""nervine"", ""ennation"", ""hire"", ""harpist"", ""rannel"", ""earl"", ""zohar"", ""noil"", ""natchnee"", ""eirie"", ""osier"", ""epicoene"", ""yote"", ""zincode"", ""yuen"", ""elope"", ""olid"", ""hornel"", ""rind"", ""ectozooen"", ""rutin"", ""tarsia"", ""entail"", ""harvest"", ""rehire"", ""echon"", ""torc"", ""rincon"", ""icon"", ""roody"", ""iota"", ""epopoeia"", ""rine"", ""earnestly"", ""zoic"", ""hazle"", ""norn"", ""nare"", ""opie"", ""ineptly"", ""opye"", ""torsel"", ""heritance"", ""terpinol"", ""octaroon"", ""yoncopin"", ""reyn"", ""intine"", ""hirer"", ""need"", ""honorer"", ""ectozoon"", ""hereout"", ""ovicyst"", ""retail"", ""inheritance"", ""idolon"", ""eden"", ""echinite"", ""early"", ""herpes"", ""inhoop"", ""nerve"", ""outside"", ""noyer"", ""intire"", ""tail"", ""eloinate"", ""enharden"", ""randon"", ""heritor"", ""rondo"", ""ours"", ""tarpon"", ""roist"", ""hircine"", ""naive"", ""hate"", ""note"", ""epopee"", ""ronne"", ""raised"", ""zircono"", ""entend"", ""innerly"", ""raiae"", ""outsound"", ""turpin"", ""nere"", ""tensive"", ""herein"", ""eurite"", ""olea"", ""odic"", ""handily"", ""raze"", ""earnest"", ""ratch"", ""epooephoron"", ""noisy""]","{""7"": 101, ""6"": 165, ""5"": 182, ""4"": 170, ""8"": 57, ""9"": 30, ""10"": 7, ""11"": 4, ""12"": 1}","{""e"": 706, ""n"": 529, ""o"": 470, ""r"": 427, ""i"": 359, ""t"": 341, ""a"": 231, ""h"": 184, ""d"": 147, ""s"": 134, ""l"": 120, ""c"": 117, ""y"": 95, ""u"": 93, ""p"": 77, ""z"": 67, ""v"": 42}"
2023-11-07 18:32:41,strontia,ulmate,182,"[""smitt"", ""auntre"", ""slitter"", ""tantra"", ""attune"", ""outlier"", ""tune"", ""neal"", ""stout"", ""suit"", ""rent"", ""nares"", ""terete"", ""rant"", ""oust"", ""turatt"", ""tene"", ""terma"", ""sloat"", ""aurate"", ""nurl"", ""tuner"", ""alterant"", ""stola"", ""amia"", ""outer"", ""tait"", ""renate"", ""reset"", ""smatter"", ""nature"", ""tare"", ""stoma"", ""smit"", ""rental"", ""sere"", ""stal"", ""aeolian"", ""slatter"", ""retent"", ""oestrual"", ""slatt"", ""slit"", ""aura"", ""streit"", ""sunlit"", ""sloe"", ""serene"", ""strata"", ""slim"", ""stilt"", ""rase"", ""ottar"", ""testa"", ""stour"", ""stretto"", ""smilt"", ""real"", ""tant"", ""sarmatian"", ""ouse"", ""attar"", ""alienate"", ""ream"", ""nest"", ""saturant"", ""seten"", ""santal"", ""ratan"", ""reit"", ""tertian"", ""stre"", ""rust"", ""rese"", ""stoat"", ""tetanus"", ""atilt"", ""auntie"", ""outlie"", ""satan"", ""seat"", ""teret"", ""rete"", ""amit"", ""raia"", ""strene"", ""stian"", ""tent"", ""teil"", ""smalt"", ""reseau"", ""saim"", ""strut"", ""omit"", ""nart"", ""test"", ""seam"", ""alter"", ""senate"", ""tertiate"", ""smolt"", ""amour"", ""surtout"", ""amount"", ""neat"", ""imam"", ""sail"", ""atter"", ""seta"", ""omitter"", ""altaian"", ""tanate"", ""turm"", ""retuse"", ""rune"", ""aune"", ""reseat"", ""aunt"", ""otter"", ""nail"", ""tuna"", ""rutate"", ""slat"", ""tenuous"", ""saturate"", ""tasto"", ""tana"", ""tenure"", ""oaten"", ""aliene"", ""rate"", ""altar"", ""sett"", ""sure"", ""stream"", ""stot"", ""strunt"", ""slam"", ""nese"", ""retene"", ""nates"", ""sura"", ""rest"", ""ruse"", ""tart"", ""sate"", ""runt"", ""rana"", ""attest"", ""resent"", ""oast"", ""term"", ""aeneous"", ""serenate"", ""alien"", ""rail"", ""rata"", ""testiere"", ""alias"", ""aerate"", ""smitten"", ""nasute"", ""sent"", ""attent"", ""resail"", ""serenata"", ""sane"", ""nare"", ""tenet"", ""strait"", ""surmount"", ""suture"", ""retail"", ""tail"", ""rusma"", ""reim"", ""tutti"", ""serai"", ""seal"", ""slot"", ""nere"", ""sart""]","{""5"": 41, ""6"": 39, ""7"": 14, ""4"": 77, ""8"": 10, ""9"": 1}","{""t"": 194, ""e"": 141, ""a"": 136, ""r"": 96, ""s"": 95, ""n"": 70, ""u"": 53, ""i"": 46, ""l"": 43, ""o"": 31, ""m"": 29}"
2023-11-07 18:32:41,unweldy,millepore,95,"[""yelper"", ""youl"", ""leep"", ""deloul"", ""welldoer"", ""yeel"", ""drum"", ""dowl"", ""weyle"", ""drupe"", ""line"", ""woul"", ""elul"", ""leden"", ""dele"", ""deline"", ""noel"", ""wield"", ""willy"", ""yelp"", ""ureide"", ""dill"", ""your"", ""noule"", ""nould"", ""wide"", ""weep"", ""drupel"", ""nowel"", ""yede"", ""nole"", ""lier"", ""yewen"", ""nill"", ""nowed"", ""wine"", ""yowe"", ""wode"", ""would"", ""doupe"", ""noll"", ""yodler"", ""dowel"", ""lone"", ""weely"", ""wene"", ""yodel"", ""dowry"", ""woden"", ""wone"", ""yoll"", ""niello"", ""will"", ""drumlin"", ""widen"", ""newel"", ""wier"", ""lowly"", ""dowle"", ""nile"", ""yoni"", ""dole"", ""leer"", ""yodle"", ""deye"", ""dolly"", ""yowl"", ""lene"", ""leno"", ""wele"", ""ymel"", ""lour"", ""yell"", ""doyen"", ""yield"", ""lode"", ""dour"", ""willer"", ""well"", ""newly"", ""dell"", ""woll"", ""neeld"", ""wiery"", ""loup"", ""dolium"", ""lineup"", ""yode"", ""eidolon"", ""lowry"", ""weel"", ""wolle"", ""dilly"", ""doll"", ""wile""]","{""6"": 10, ""4"": 51, ""8"": 1, ""5"": 31, ""7"": 2}","{""l"": 90, ""e"": 89, ""o"": 47, ""d"": 42, ""w"": 38, ""y"": 30, ""n"": 30, ""i"": 25, ""u"": 19, ""r"": 18, ""p"": 9, ""m"": 4}"
2023-11-07 18:32:41,devourer,disembowered,138,"[""rorid"", ""odds"", ""dere"", ""redde"", ""rove"", ""user"", ""eider"", ""doom"", ""drum"", ""dorse"", ""drome"", ""obese"", ""rivered"", ""devi"", ""derm"", ""drub"", ""eros"", ""omer"", ""rouse"", ""verse"", ""erebus"", ""dove"", ""eerie"", ""dire"", ""derre"", ""verb"", ""river"", ""verdure"", ""udder"", ""vedro"", ""verbose"", ""obverse"", ""oidium"", ""orderer"", ""deed"", ""ureide"", ""emew"", ""vire"", ""dree"", ""druse"", ""eroded"", ""diverse"", ""deer"", ""reorder"", ""eddoes"", ""diverb"", ""erode"", ""drew"", ""rive"", ""erose"", ""verdured"", ""reem"", ""emrods"", ""roomer"", ""viewer"", ""versus"", ""reed"", ""veer"", ""door"", ""deriver"", ""douse"", ""reeded"", ""devour"", ""ridder"", ""virid"", ""redbud"", ""uromere"", ""verso"", ""eire"", ""redeemer"", ""doree"", ""vireo"", ""redeem"", ""dorr"", ""dormer"", ""review"", ""emeroids"", ""dive"", ""dees"", ""verderer"", ""roue"", ""error"", ""versed"", ""revere"", ""roedeer"", ""versor"", ""revers"", ""verd"", ""verderor"", ""verser"", ""doer"", ""dorser"", ""rodeo"", ""diver"", ""reverdure"", ""reversed"", ""order"", ""vide"", ""devourer"", ""edder"", ""rede"", ""reviewer"", ""owre"", ""riviere"", ""derive"", ""reverb"", ""rode"", ""deuse"", ""ride"", ""rider"", ""roed"", ""rouser"", ""reume"", ""does"", ""deve"", ""ewer"", ""dour"", ""rood"", ""vers"", ""drused"", ""reverse"", ""drow"", ""uredo"", ""oreweed"", ""deused"", ""vermes"", ""eirie"", ""oreide"", ""revie"", ""deem"", ""rover"", ""view"", ""reverie"", ""dorsum"", ""emeer"", ""reve"", ""divers"", ""reverser""]","{""5"": 34, ""4"": 48, ""7"": 14, ""6"": 32, ""8"": 9, ""9"": 1}","{""e"": 212, ""r"": 163, ""d"": 100, ""o"": 61, ""v"": 54, ""i"": 39, ""s"": 38, ""u"": 27, ""m"": 20, ""w"": 10, ""b"": 9}"
2023-11-07 18:32:42,tucet,shemitism,21,"[""chute"", ""thus"", ""teest"", ""chuse"", ""etui"", ""chum"", ""them"", ""cite"", ""tete"", ""tith"", ""tithe"", ""thee"", ""utes"", ""etch"", ""cete"", ""chuet"", ""teem"", ""chest"", ""titi"", ""tice"", ""ches""]","{""5"": 6, ""4"": 15}","{""t"": 23, ""e"": 22, ""h"": 12, ""c"": 10, ""u"": 7, ""i"": 7, ""s"": 6, ""m"": 3}"
